Item_Name,Stock_A_Count,Stock_B_Count,Stock_C_Count,Sales_A_Count,Sales_B_Count,Sales_C_Count,Stock_Turnover,Category,Suggested_Action
Tower Bolt Premium,18,81,166,139,63,63,573.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,918.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,305.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,932.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,484.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,902.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,400.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,473.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,794.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,998.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,628.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,447.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,759.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,355.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,594.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,727.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,937.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,690.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,849.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,380.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,589.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,361.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,548.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,539.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,424.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,393.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,673.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,458.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,625.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,965.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,301.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,655.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,892.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,352.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,550.3627090983272,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,875.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,712.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,301.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,321.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,550.3627090983272,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,925.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,319.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,277.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,729.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,578.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,358.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,377.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,274.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,326.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,420.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,154.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,912.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,129.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,989.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,704.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,403.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,984.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,396.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,551.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,457.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,957.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,816.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,855.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,688.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,677.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,407.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,776.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,250.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,213.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,161.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,227.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,633.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,781.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,377.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,611.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,372.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,251.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,650.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,604.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,262.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,538.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,619.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,213.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,152.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,187.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,191.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,789.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,207.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,157.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,153.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,195.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,385.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,183.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,167.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,172.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,244.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,503.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,835.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,256.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,569.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,50.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,180.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,647.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,147.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,97.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,327.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,293.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,312.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,673.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,677.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,136.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,95.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,875.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,120.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,331.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,628.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,250.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,102.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,616.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,140.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,175.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,110.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,217.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,203.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,818.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,269.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,461.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,211.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,507.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,546.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,951.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,95.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,674.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,99.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,248.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,905.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,146.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,424.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,297.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,58.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,170.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,65.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,1167.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,115.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,103.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,60.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,175.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,547.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,53.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,62.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,87.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,139.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,65.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,111.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,292.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,550.3627090983272,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,74.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,485.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,586.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,969.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,83.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,56.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,68.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,696.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,880.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,441.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,111.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,176.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,63.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,189.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,740.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,266.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,66.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,985.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,522.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,61.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,95.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,531.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,389.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,950.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,491.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,124.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,550.3627090983272,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,75.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,80.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,117.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,295.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,58.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,58.0,Understock,Urgent Restock Needed
Tower Bolt Premium,18,81,166,139,63,63,538.1876222093741,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,538.1876222093741,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,951.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,701.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,698.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,1467.375,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,737.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,638.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,688.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,929.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,666.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,632.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,971.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,881.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,495.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,985.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,925.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,855.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,482.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,493.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,864.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,550.3627090983272,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,540.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,848.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,632.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,899.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,864.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,984.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,810.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,716.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,917.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,743.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,957.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,547.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,901.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,401.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,729.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,796.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,853.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,920.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,743.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,1260.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,912.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,479.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,819.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,719.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,883.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,641.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,715.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,998.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,688.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,486.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,408.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,1467.375,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,718.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,603.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,885.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,788.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,680.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,857.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,935.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,808.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,992.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,954.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,917.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,896.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,559.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,499.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,500.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,596.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,629.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,482.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,737.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,483.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,991.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,644.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,517.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,386.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,537.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,461.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,548.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,932.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,550.3627090983272,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,673.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,996.0,Frequent-A,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,667.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,623.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,658.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,749.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,747.0,Frequent-C,Review Strategy
Kadi Deluxe,115,54,66,120,56,59,610.0,Frequent-C,Review Strategy
